round_id,event_name,round,fighter_name,kd,ts_landed,ts_attempted,td_landed,td_attempted,sub_attempted,rev,control,ss_landed,ss_attempted,head_ss_attempted,head_ss_landed,body_ss_attempted,body_ss_landed,leg_ss_attempted,leg_ss_landed,distance_ss_attempted,distance_ss_landed,clinch_ss_attempted,clinch_ss_landed,ground_ss_attempted,ground_ss_landed
3019,UFC 288: Sterling vs. Cejudo,1,Belal Muhammad,0,19,39,0,0,0,0,0,19,39,9,29,9,9,1,1,19,39,0,0,0,0
3020,UFC 288: Sterling vs. Cejudo,1,Gilbert Burns,0,15,31,0,1,0,0,0,15,31,7,22,3,4,5,5,15,31,0,0,0,0
3021,UFC 288: Sterling vs. Cejudo,2,Belal Muhammad,0,18,51,0,0,0,0,0,18,51,11,44,7,7,0,0,18,51,0,0,0,0
3022,UFC 288: Sterling vs. Cejudo,2,Gilbert Burns,0,15,28,0,0,0,0,0,15,28,6,18,0,0,9,10,15,28,0,0,0,0
3023,UFC 288: Sterling vs. Cejudo,3,Belal Muhammad,0,25,59,0,0,0,0,0,25,59,20,53,5,6,0,0,25,59,0,0,0,0
3024,UFC 288: Sterling vs. Cejudo,3,Gilbert Burns,0,14,22,0,0,0,0,0,14,22,7,14,3,4,4,4,14,22,0,0,0,0
3025,UFC 288: Sterling vs. Cejudo,4,Belal Muhammad,0,28,54,0,0,0,0,0,28,54,18,44,10,10,0,0,28,54,0,0,0,0
3026,UFC 288: Sterling vs. Cejudo,4,Gilbert Burns,0,16,23,0,2,0,0,0,16,23,6,12,4,4,6,7,16,23,0,0,0,0
3027,UFC 288: Sterling vs. Cejudo,5,Belal Muhammad,0,42,80,0,0,0,0,0,42,80,34,71,8,9,0,0,42,80,0,0,0,0
3028,UFC 288: Sterling vs. Cejudo,5,Gilbert Burns,0,21,43,0,1,0,0,0,21,43,9,30,3,4,9,9,21,43,0,0,0,0
3029,UFC 288: Sterling vs. Cejudo,1,Jessica Andrade,0,12,32,0,0,0,0,0,12,32,5,23,3,3,4,6,12,32,0,0,0,0
3030,UFC 288: Sterling vs. Cejudo,1,Yan Xiaonan,1,26,36,0,0,0,0,2,26,36,12,22,5,5,9,9,23,33,0,0,3,3
3031,UFC 288: Sterling vs. Cejudo,1,Movsar Evloev,0,65,74,1,2,0,0,214,16,22,14,20,1,1,1,1,6,10,1,1,9,11
3032,UFC 288: Sterling vs. Cejudo,1,Diego Lopes,0,28,39,0,0,1,0,25,17,27,13,22,0,1,4,4,10,17,0,0,7,10
3033,UFC 288: Sterling vs. Cejudo,2,Movsar Evloev,0,79,107,1,1,0,0,140,39,66,37,63,2,2,0,1,22,46,0,0,17,20
3034,UFC 288: Sterling vs. Cejudo,2,Diego Lopes,0,10,25,0,0,0,0,0,10,24,7,20,3,4,0,0,10,23,0,0,0,1
3035,UFC 288: Sterling vs. Cejudo,3,Movsar Evloev,0,39,47,2,4,0,0,156,33,41,25,33,0,0,8,8,17,25,10,10,6,6
3036,UFC 288: Sterling vs. Cejudo,3,Diego Lopes,0,10,18,0,0,3,1,16,10,18,9,15,1,3,0,0,7,15,3,3,0,0
3037,UFC 288: Sterling vs. Cejudo,1,Kron Gracie,0,48,62,0,0,0,0,29,12,22,4,12,0,2,8,8,12,22,0,0,0,0
3038,UFC 288: Sterling vs. Cejudo,1,Charles Jourdain,0,34,60,0,0,0,0,93,21,46,19,44,2,2,0,0,15,40,6,6,0,0
3039,UFC 288: Sterling vs. Cejudo,2,Kron Gracie,0,68,80,0,0,0,0,14,10,14,5,8,1,1,4,5,10,14,0,0,0,0
3040,UFC 288: Sterling vs. Cejudo,2,Charles Jourdain,0,55,82,0,0,0,0,183,21,47,17,43,4,4,0,0,12,35,4,7,5,5
3041,UFC 288: Sterling vs. Cejudo,3,Kron Gracie,0,55,74,0,0,0,0,0,10,21,9,17,0,3,1,1,10,21,0,0,0,0
3042,UFC 288: Sterling vs. Cejudo,3,Charles Jourdain,0,86,124,0,0,0,0,132,38,75,23,58,8,10,7,7,27,63,6,7,5,5
3043,UFC 288: Sterling vs. Cejudo,1,Drew Dober,0,20,59,0,0,0,0,0,20,59,12,50,8,9,0,0,19,58,1,1,0,0
3044,UFC 288: Sterling vs. Cejudo,1,Matt Frevola,1,39,79,0,1,0,0,8,35,75,26,61,6,11,3,3,22,58,1,2,12,15
3045,UFC 288: Sterling vs. Cejudo,1,Kennedy Nzechukwu,0,54,66,0,1,0,0,155,41,53,34,46,7,7,0,0,2,3,39,50,0,0
3046,UFC 288: Sterling vs. Cejudo,1,Devin Clark,0,47,65,1,3,0,0,44,25,37,18,29,3,4,4,4,5,10,20,27,0,0
3047,UFC 288: Sterling vs. Cejudo,2,Kennedy Nzechukwu,0,25,32,0,0,1,0,67,21,28,10,17,11,11,0,0,7,14,14,14,0,0
3048,UFC 288: Sterling vs. Cejudo,2,Devin Clark,0,14,25,0,1,0,0,20,11,21,7,17,4,4,0,0,8,18,3,3,0,0
3049,UFC 288: Sterling vs. Cejudo,1,Khaos Williams,0,45,89,0,0,0,0,48,44,88,21,59,15,19,8,10,42,84,2,4,0,0
3050,UFC 288: Sterling vs. Cejudo,1,Rolando Bedoya,0,45,57,0,1,0,0,0,44,56,26,34,9,10,9,12,37,49,7,7,0,0
3051,UFC 288: Sterling vs. Cejudo,2,Khaos Williams,0,39,90,0,0,0,0,18,39,90,17,60,8,13,14,17,37,87,2,3,0,0
3052,UFC 288: Sterling vs. Cejudo,2,Rolando Bedoya,0,40,60,0,0,0,0,0,40,60,25,38,3,4,12,18,37,57,3,3,0,0
3053,UFC 288: Sterling vs. Cejudo,3,Khaos Williams,0,47,105,0,0,0,0,7,47,105,30,86,6,6,11,13,47,105,0,0,0,0
3054,UFC 288: Sterling vs. Cejudo,3,Rolando Bedoya,0,65,93,0,1,0,0,7,65,93,52,78,3,3,10,12,62,90,3,3,0,0
3055,UFC 288: Sterling vs. Cejudo,1,Marina Rodriguez,0,18,21,0,0,0,0,0,7,9,6,8,0,0,1,1,1,3,0,0,6,6
3056,UFC 288: Sterling vs. Cejudo,1,Virna Jandiroba,0,31,40,1,1,0,0,276,4,7,4,7,0,0,0,0,0,3,0,0,4,4
3057,UFC 288: Sterling vs. Cejudo,2,Marina Rodriguez,0,27,33,0,0,0,0,5,5,11,2,7,3,3,0,1,0,6,2,2,3,3
3058,UFC 288: Sterling vs. Cejudo,2,Virna Jandiroba,0,34,40,1,4,0,1,246,11,16,11,16,0,0,0,0,0,5,3,3,8,8
3059,UFC 288: Sterling vs. Cejudo,3,Marina Rodriguez,0,70,96,0,0,0,0,0,21,42,19,37,2,5,0,0,9,28,1,1,11,13
3060,UFC 288: Sterling vs. Cejudo,3,Virna Jandiroba,0,26,36,1,2,0,0,200,12,20,10,18,1,1,1,1,7,14,2,2,3,4
3061,UFC 288: Sterling vs. Cejudo,1,Braxton Smith,0,14,29,0,1,0,0,0,14,29,13,28,0,0,1,1,14,29,0,0,0,0
3062,UFC 288: Sterling vs. Cejudo,1,Parker Porter,0,37,62,0,1,0,0,27,25,37,24,36,1,1,0,0,12,24,3,3,10,10
3063,UFC 288: Sterling vs. Cejudo,1,Phil Hawes,0,17,28,0,0,0,0,0,17,28,4,14,10,11,3,3,17,28,0,0,0,0
3064,UFC 288: Sterling vs. Cejudo,1,Ikram Aliskerov,1,20,33,0,0,0,0,0,20,33,13,24,6,8,1,1,19,31,1,2,0,0
3065,UFC 288: Sterling vs. Cejudo,1,Joseph Holmes,0,15,19,1,1,0,0,96,12,16,3,6,3,4,6,6,8,12,4,4,0,0
3066,UFC 288: Sterling vs. Cejudo,1,Claudio Ribeiro,0,39,52,1,1,0,0,131,19,29,18,26,0,1,1,2,5,12,0,0,14,17
3067,UFC 288: Sterling vs. Cejudo,2,Joseph Holmes,0,7,10,0,1,0,0,54,5,8,1,4,0,0,4,4,5,8,0,0,0,0
3068,UFC 288: Sterling vs. Cejudo,2,Claudio Ribeiro,1,21,39,0,0,0,0,56,18,34,16,31,0,0,2,3,5,12,1,2,12,20
3069,UFC Fight Night: Song vs. Simon,1,Song Yadong,0,11,28,0,0,0,0,12,11,28,3,19,4,5,4,4,10,27,1,1,0,0
3070,UFC Fight Night: Song vs. Simon,1,Ricky Simon,0,12,23,0,2,0,0,8,12,23,7,18,3,3,2,2,12,23,0,0,0,0
3071,UFC Fight Night: Song vs. Simon,2,Song Yadong,0,28,61,0,0,0,0,0,25,57,13,43,8,10,4,4,21,51,0,0,4,6
3072,UFC Fight Night: Song vs. Simon,2,Ricky Simon,0,19,41,2,2,0,0,39,15,36,14,35,1,1,0,0,12,32,0,0,3,4
3073,UFC Fight Night: Song vs. Simon,3,Song Yadong,0,20,57,0,0,0,0,0,20,57,10,42,3,7,7,8,20,57,0,0,0,0
3074,UFC Fight Night: Song vs. Simon,3,Ricky Simon,0,13,31,0,2,0,0,3,13,31,10,28,3,3,0,0,13,31,0,0,0,0
3075,UFC Fight Night: Song vs. Simon,4,Song Yadong,1,27,56,0,0,0,0,2,27,56,14,38,6,10,7,8,27,56,0,0,0,0
3076,UFC Fight Night: Song vs. Simon,4,Ricky Simon,0,15,39,0,3,0,0,1,15,39,12,36,2,2,1,1,15,39,0,0,0,0
3077,UFC Fight Night: Song vs. Simon,5,Song Yadong,1,24,32,0,0,0,0,13,22,30,15,21,6,7,1,2,7,12,0,0,15,18
3078,UFC Fight Night: Song vs. Simon,5,Ricky Simon,0,5,10,0,0,0,0,0,5,10,5,10,0,0,0,0,5,10,0,0,0,0
3079,UFC Fight Night: Song vs. Simon,1,Caio Borralho,0,30,50,1,4,0,0,41,25,45,12,29,10,13,3,3,13,31,5,7,7,7
3080,UFC Fight Night: Song vs. Simon,1,Michal Oleksiejczuk,0,26,55,0,1,0,0,13,26,55,12,38,14,17,0,0,22,51,4,4,0,0
3081,UFC Fight Night: Song vs. Simon,2,Caio Borralho,0,22,24,2,2,1,0,118,9,10,7,8,0,0,2,2,5,6,0,0,4,4
3082,UFC Fight Night: Song vs. Simon,2,Michal Oleksiejczuk,0,4,10,0,0,0,0,0,4,10,1,6,3,4,0,0,4,10,0,0,0,0
3083,UFC Fight Night: Song vs. Simon,1,Rodolfo Vieira,0,28,34,1,6,0,0,184,9,14,8,12,1,1,0,1,0,4,2,2,7,8
3084,UFC Fight Night: Song vs. Simon,1,Cody Brundage,1,41,50,0,0,0,0,64,20,28,17,25,1,1,2,2,10,17,0,0,10,11
3085,UFC Fight Night: Song vs. Simon,2,Rodolfo Vieira,0,2,3,0,1,2,0,75,1,1,0,0,1,1,0,0,1,1,0,0,0,0
3086,UFC Fight Night: Song vs. Simon,2,Cody Brundage,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3087,UFC Fight Night: Song vs. Simon,1,Julian Erosa,0,15,24,0,1,0,0,0,15,24,9,18,1,1,5,5,15,24,0,0,0,0
3088,UFC Fight Night: Song vs. Simon,1,Fernando Padilla,1,20,29,0,0,0,0,2,20,29,17,25,2,3,1,1,19,28,0,0,1,1
3089,UFC Fight Night: Song vs. Simon,1,Marcos Rogerio de Lima,0,33,40,1,2,0,0,95,27,34,7,11,5,7,15,16,26,32,0,0,1,2
3090,UFC Fight Night: Song vs. Simon,1,Waldo Cortes-Acosta,0,23,42,0,1,0,0,34,20,39,7,24,10,11,3,4,17,36,3,3,0,0
3091,UFC Fight Night: Song vs. Simon,2,Marcos Rogerio de Lima,0,26,32,2,4,0,0,180,15,19,6,10,2,2,7,7,13,17,2,2,0,0
3092,UFC Fight Night: Song vs. Simon,2,Waldo Cortes-Acosta,0,22,40,0,0,0,0,0,19,37,13,30,4,5,2,2,19,36,0,0,0,1
3093,UFC Fight Night: Song vs. Simon,3,Marcos Rogerio de Lima,0,17,23,0,1,0,0,26,17,23,7,10,4,6,6,7,17,23,0,0,0,0
3094,UFC Fight Night: Song vs. Simon,3,Waldo Cortes-Acosta,0,43,74,0,0,0,0,0,43,74,34,62,4,7,5,5,43,74,0,0,0,0
3095,UFC Fight Night: Song vs. Simon,1,Josh Quinlan,0,12,28,1,4,0,0,54,12,28,5,21,0,0,7,7,8,24,2,2,2,2
3096,UFC Fight Night: Song vs. Simon,1,Trey Waters,0,30,41,0,0,0,0,8,29,40,23,34,4,4,2,2,27,38,1,1,1,1
3097,UFC Fight Night: Song vs. Simon,2,Josh Quinlan,0,18,41,0,2,0,0,0,18,41,7,29,4,5,7,7,18,41,0,0,0,0
3098,UFC Fight Night: Song vs. Simon,2,Trey Waters,0,35,79,0,0,0,0,0,35,79,31,73,1,3,3,3,35,79,0,0,0,0
3099,UFC Fight Night: Song vs. Simon,3,Josh Quinlan,0,20,59,0,2,0,0,0,20,59,14,52,1,2,5,5,20,59,0,0,0,0
3100,UFC Fight Night: Song vs. Simon,3,Trey Waters,0,41,85,1,2,0,0,19,40,84,39,82,1,2,0,0,40,84,0,0,0,0
3101,UFC Fight Night: Song vs. Simon,1,Martin Buday,0,30,54,0,0,0,0,20,27,51,20,43,2,3,5,5,26,49,1,2,0,0
3102,UFC Fight Night: Song vs. Simon,1,Jake Collier,0,48,107,0,0,0,0,57,45,99,32,85,7,8,6,6,43,93,0,1,2,5
3103,UFC Fight Night: Song vs. Simon,2,Martin Buday,0,51,79,0,0,0,0,8,38,65,22,48,14,15,2,2,24,46,14,19,0,0
3104,UFC Fight Night: Song vs. Simon,2,Jake Collier,0,29,57,0,0,0,0,140,27,55,20,48,6,6,1,1,18,46,9,9,0,0
3105,UFC Fight Night: Song vs. Simon,3,Martin Buday,0,64,96,0,0,0,0,77,33,61,24,51,8,9,1,1,22,48,4,6,7,7
3106,UFC Fight Night: Song vs. Simon,3,Jake Collier,0,30,62,0,1,0,0,74,22,53,11,42,9,9,2,2,16,46,6,7,0,0
3107,UFC Fight Night: Song vs. Simon,1,Cody Durden,0,28,36,4,6,0,0,215,13,19,7,13,1,1,5,5,11,17,0,0,2,2
3108,UFC Fight Night: Song vs. Simon,1,Charles Johnson,0,8,15,0,0,1,0,0,7,14,3,10,3,3,1,1,6,13,0,0,1,1
3109,UFC Fight Night: Song vs. Simon,2,Cody Durden,0,26,40,4,6,0,0,198,21,33,16,26,3,4,2,3,15,27,1,1,5,5
3110,UFC Fight Night: Song vs. Simon,2,Charles Johnson,0,27,45,0,0,0,0,5,22,40,12,29,10,11,0,0,19,36,3,4,0,0
3111,UFC Fight Night: Song vs. Simon,3,Cody Durden,0,26,52,3,6,0,0,160,22,47,16,41,5,5,1,1,20,45,2,2,0,0
3112,UFC Fight Night: Song vs. Simon,3,Charles Johnson,0,25,49,0,0,0,0,3,23,47,15,38,6,7,2,2,21,42,2,5,0,0
3113,UFC Fight Night: Song vs. Simon,1,Stephanie Egger,0,9,24,0,0,0,0,0,9,24,3,17,0,0,6,7,9,24,0,0,0,0
3114,UFC Fight Night: Song vs. Simon,1,Irina Alekseeva,0,18,44,0,1,1,0,0,18,44,7,31,7,8,4,5,17,43,1,1,0,0
3115,UFC Fight Night: Song vs. Simon,1,Journey Newson,0,9,39,0,3,0,0,34,9,39,4,29,4,7,1,3,8,38,1,1,0,0
3116,UFC Fight Night: Song vs. Simon,1,Marcus McGhee,0,19,43,0,0,0,0,0,19,42,10,30,7,9,2,3,18,40,1,2,0,0
3117,UFC Fight Night: Song vs. Simon,2,Journey Newson,0,4,7,0,3,0,0,29,4,7,2,5,0,0,2,2,4,7,0,0,0,0
3118,UFC Fight Night: Song vs. Simon,2,Marcus McGhee,1,6,11,0,0,1,0,31,6,11,4,9,2,2,0,0,3,7,2,2,1,2
3119,UFC Fight Night: Song vs. Simon,1,Hailey Cowan,0,25,59,0,1,0,0,54,21,55,15,40,6,14,0,1,12,45,9,10,0,0
3120,UFC Fight Night: Song vs. Simon,1,Jamey-Lyn Horth,0,31,36,0,0,0,0,35,24,29,13,16,7,8,4,5,13,18,11,11,0,0
3121,UFC Fight Night: Song vs. Simon,2,Hailey Cowan,0,31,62,1,2,0,0,133,23,53,11,39,9,11,3,3,16,44,4,6,3,3
3122,UFC Fight Night: Song vs. Simon,2,Jamey-Lyn Horth,0,37,52,0,0,0,0,7,28,42,14,25,11,12,3,5,18,32,10,10,0,0
3123,UFC Fight Night: Song vs. Simon,3,Hailey Cowan,0,29,52,1,5,0,0,103,19,42,12,32,6,9,1,1,15,37,3,4,1,1
3124,UFC Fight Night: Song vs. Simon,3,Jamey-Lyn Horth,0,31,40,0,1,0,0,25,24,33,10,18,12,13,2,2,15,24,9,9,0,0
3125,UFC Fight Night: Pavlovich vs. Blaydes,1,Sergei Pavlovich,1,36,85,0,0,0,0,0,36,85,30,78,6,7,0,0,32,81,0,0,4,4
3126,UFC Fight Night: Pavlovich vs. Blaydes,1,Curtis Blaydes,0,14,56,0,1,0,0,0,14,56,11,51,1,1,2,4,14,56,0,0,0,0
3127,UFC Fight Night: Pavlovich vs. Blaydes,1,Brad Tavares,0,15,65,0,0,0,0,0,15,64,11,56,4,8,0,0,15,64,0,0,0,0
3128,UFC Fight Night: Pavlovich vs. Blaydes,1,Bruno Silva,1,24,52,0,0,0,0,2,23,51,17,40,5,9,1,2,21,48,1,2,1,1
3129,UFC Fight Night: Pavlovich vs. Blaydes,1,Bobby Green,0,23,69,0,1,0,0,1,23,69,15,56,6,9,2,4,17,62,0,1,6,6
3130,UFC Fight Night: Pavlovich vs. Blaydes,1,Jared Gordon,0,17,53,0,1,0,0,0,17,53,9,34,5,11,3,8,17,53,0,0,0,0
3131,UFC Fight Night: Pavlovich vs. Blaydes,1,Iasmin Lucindo,0,17,43,0,0,0,0,0,17,43,13,37,4,5,0,1,16,42,1,1,0,0
3132,UFC Fight Night: Pavlovich vs. Blaydes,1,Brogan Walker,0,8,50,0,0,0,0,0,8,50,1,33,3,6,4,11,7,48,1,2,0,0
3133,UFC Fight Night: Pavlovich vs. Blaydes,2,Iasmin Lucindo,0,15,34,2,3,0,0,44,11,29,7,24,3,4,1,1,10,27,1,1,0,1
3134,UFC Fight Night: Pavlovich vs. Blaydes,2,Brogan Walker,0,14,46,0,0,0,0,61,12,42,2,27,6,7,4,8,8,38,4,4,0,0
3135,UFC Fight Night: Pavlovich vs. Blaydes,3,Iasmin Lucindo,0,25,46,2,2,0,0,2,25,46,13,32,12,14,0,0,25,46,0,0,0,0
3136,UFC Fight Night: Pavlovich vs. Blaydes,3,Brogan Walker,0,9,53,0,0,0,0,3,9,53,3,39,4,9,2,5,7,51,2,2,0,0
3137,UFC Fight Night: Pavlovich vs. Blaydes,1,Jeremiah Wells,0,35,69,2,4,0,0,211,17,38,14,34,3,4,0,0,3,8,2,3,12,27
3138,UFC Fight Night: Pavlovich vs. Blaydes,1,Matthew Semelsberger,1,15,23,0,0,0,0,59,11,18,10,17,1,1,0,0,4,5,4,5,3,8
3139,UFC Fight Night: Pavlovich vs. Blaydes,2,Jeremiah Wells,0,32,59,1,2,0,0,189,16,33,15,31,1,2,0,0,4,15,0,0,12,18
3140,UFC Fight Night: Pavlovich vs. Blaydes,2,Matthew Semelsberger,1,19,26,0,1,0,0,30,6,12,5,11,1,1,0,0,5,10,0,0,1,2
3141,UFC Fight Night: Pavlovich vs. Blaydes,3,Jeremiah Wells,0,19,30,3,4,0,0,272,3,5,0,2,3,3,0,0,3,5,0,0,0,0
3142,UFC Fight Night: Pavlovich vs. Blaydes,3,Matthew Semelsberger,0,5,10,0,0,0,0,0,3,7,2,5,1,2,0,0,3,7,0,0,0,0
3143,UFC Fight Night: Pavlovich vs. Blaydes,1,Ricky Glenn,0,2,11,0,0,0,0,0,2,11,1,7,0,1,1,3,2,11,0,0,0,0
3144,UFC Fight Night: Pavlovich vs. Blaydes,1,Christos Giagos,1,9,16,0,0,0,0,0,9,16,4,11,3,3,2,2,8,15,0,0,1,1
3145,UFC Fight Night: Pavlovich vs. Blaydes,1,Rani Yahya,0,7,22,0,3,0,0,8,7,21,1,10,1,2,5,9,7,21,0,0,0,0
3146,UFC Fight Night: Pavlovich vs. Blaydes,1,Montel Jackson,1,10,23,0,0,0,0,77,9,21,7,18,1,2,1,1,5,14,0,0,4,7
3147,UFC Fight Night: Pavlovich vs. Blaydes,1,Karol Rosa,0,25,39,0,0,0,0,0,8,19,3,7,3,5,2,7,6,17,2,2,0,0
3148,UFC Fight Night: Pavlovich vs. Blaydes,1,Norma Dumont,0,15,31,0,0,0,0,90,11,26,5,17,2,4,4,5,9,24,2,2,0,0
3149,UFC Fight Night: Pavlovich vs. Blaydes,2,Karol Rosa,0,47,67,0,1,0,0,117,7,18,4,13,3,4,0,1,4,13,3,5,0,0
3150,UFC Fight Night: Pavlovich vs. Blaydes,2,Norma Dumont,0,27,51,0,0,0,0,125,11,28,7,22,4,6,0,0,7,21,4,7,0,0
3151,UFC Fight Night: Pavlovich vs. Blaydes,3,Karol Rosa,1,72,88,0,1,0,0,76,18,31,12,23,2,2,4,6,10,23,8,8,0,0
3152,UFC Fight Night: Pavlovich vs. Blaydes,3,Norma Dumont,0,21,47,1,1,0,0,79,13,33,6,25,3,3,4,5,11,31,2,2,0,0
3153,UFC Fight Night: Pavlovich vs. Blaydes,1,Mohammed Usman,0,16,36,0,4,0,0,206,1,12,1,12,0,0,0,0,0,11,1,1,0,0
3154,UFC Fight Night: Pavlovich vs. Blaydes,1,Junior Tafa,0,11,28,0,0,0,0,0,8,24,6,22,2,2,0,0,5,20,3,4,0,0
3155,UFC Fight Night: Pavlovich vs. Blaydes,2,Mohammed Usman,0,38,59,1,5,0,0,249,4,12,3,11,1,1,0,0,1,7,1,1,2,4
3156,UFC Fight Night: Pavlovich vs. Blaydes,2,Junior Tafa,0,13,25,0,0,0,0,0,6,18,4,16,2,2,0,0,5,15,1,3,0,0
3157,UFC Fight Night: Pavlovich vs. Blaydes,3,Mohammed Usman,0,25,38,1,3,0,0,268,2,5,2,5,0,0,0,0,1,4,0,0,1,1
3158,UFC Fight Night: Pavlovich vs. Blaydes,3,Junior Tafa,0,13,25,0,0,0,0,0,8,19,7,17,1,2,0,0,2,10,6,9,0,0
3159,UFC Fight Night: Pavlovich vs. Blaydes,1,Francis Marshall,0,12,60,0,1,0,0,76,5,47,4,46,1,1,0,0,5,47,0,0,0,0
3160,UFC Fight Night: Pavlovich vs. Blaydes,1,William Gomis,0,5,22,0,0,0,0,0,5,20,1,14,4,6,0,0,5,20,0,0,0,0
3161,UFC Fight Night: Pavlovich vs. Blaydes,2,Francis Marshall,0,6,56,0,0,0,0,11,6,56,3,51,2,4,1,1,6,56,0,0,0,0
3162,UFC Fight Night: Pavlovich vs. Blaydes,2,William Gomis,0,14,36,0,0,0,0,17,12,34,4,19,4,10,4,5,12,34,0,0,0,0
3163,UFC Fight Night: Pavlovich vs. Blaydes,3,Francis Marshall,0,17,49,2,4,2,0,173,4,29,3,26,1,3,0,0,2,26,0,0,2,3
3164,UFC Fight Night: Pavlovich vs. Blaydes,3,William Gomis,0,11,26,0,0,0,0,0,10,25,1,14,0,1,9,10,10,24,0,1,0,0
3165,UFC Fight Night: Pavlovich vs. Blaydes,1,Brady Hiestand,0,18,31,0,3,0,0,34,15,28,11,21,3,4,1,3,15,28,0,0,0,0
3166,UFC Fight Night: Pavlovich vs. Blaydes,1,Batgerel Danaa,0,28,66,0,0,0,0,0,14,52,8,43,2,4,4,5,14,51,0,1,0,0
3167,UFC Fight Night: Pavlovich vs. Blaydes,2,Brady Hiestand,0,7,12,2,3,0,0,169,4,8,2,6,2,2,0,0,4,8,0,0,0,0
3168,UFC Fight Night: Pavlovich vs. Blaydes,2,Batgerel Danaa,1,54,89,1,1,0,1,60,17,37,17,37,0,0,0,0,5,16,7,8,5,13
3169,UFC Fight Night: Pavlovich vs. Blaydes,3,Brady Hiestand,0,71,100,1,1,0,0,46,26,45,16,31,6,9,4,5,22,41,0,0,4,4
3170,UFC Fight Night: Pavlovich vs. Blaydes,3,Batgerel Danaa,0,10,45,0,0,0,0,0,10,45,8,41,0,1,2,3,10,45,0,0,0,0
3171,UFC Fight Night: Holloway vs. Allen,1,Max Holloway,0,27,62,0,0,0,0,0,27,62,13,46,9,11,5,5,27,62,0,0,0,0
3172,UFC Fight Night: Holloway vs. Allen,1,Arnold Allen,0,11,33,0,0,0,0,0,11,33,4,21,2,4,5,8,11,33,0,0,0,0
3173,UFC Fight Night: Holloway vs. Allen,2,Max Holloway,0,25,49,0,0,0,0,0,25,49,11,30,8,9,6,10,25,49,0,0,0,0
3174,UFC Fight Night: Holloway vs. Allen,2,Arnold Allen,0,19,42,0,0,0,0,0,19,42,10,26,6,12,3,4,19,42,0,0,0,0
3175,UFC Fight Night: Holloway vs. Allen,3,Max Holloway,0,33,51,0,0,0,0,0,33,51,20,37,7,7,6,7,33,51,0,0,0,0
3176,UFC Fight Night: Holloway vs. Allen,3,Arnold Allen,0,14,45,0,0,0,0,0,14,45,11,39,3,5,0,1,14,45,0,0,0,0
3177,UFC Fight Night: Holloway vs. Allen,4,Max Holloway,0,29,52,0,0,0,0,0,29,52,12,33,10,12,7,7,29,52,0,0,0,0
3178,UFC Fight Night: Holloway vs. Allen,4,Arnold Allen,0,12,39,0,0,0,0,0,12,39,6,31,5,6,1,2,12,39,0,0,0,0
3179,UFC Fight Night: Holloway vs. Allen,5,Max Holloway,0,35,50,0,0,0,0,3,33,48,21,34,8,9,4,5,32,47,1,1,0,0
3180,UFC Fight Night: Holloway vs. Allen,5,Arnold Allen,0,24,70,0,0,0,0,42,20,66,17,56,2,9,1,1,20,66,0,0,0,0
3181,UFC Fight Night: Holloway vs. Allen,1,Edson Barboza,1,21,33,0,0,0,0,2,21,33,13,25,5,5,3,3,19,31,1,1,1,1
3182,UFC Fight Night: Holloway vs. Allen,1,Billy Quarantillo,0,20,43,0,2,0,0,39,19,42,16,38,1,2,2,2,18,41,1,1,0,0
3183,UFC Fight Night: Holloway vs. Allen,1,Dustin Jacoby,0,19,39,0,0,0,0,0,19,39,8,24,2,4,9,11,19,39,0,0,0,0
3184,UFC Fight Night: Holloway vs. Allen,1,Azamat Murzakanov,0,25,50,1,1,0,0,12,25,50,20,44,4,5,1,1,25,48,0,2,0,0
3185,UFC Fight Night: Holloway vs. Allen,2,Dustin Jacoby,0,37,56,0,1,0,0,77,21,40,12,27,2,4,7,9,20,39,1,1,0,0
3186,UFC Fight Night: Holloway vs. Allen,2,Azamat Murzakanov,1,29,48,0,1,0,0,4,26,45,20,39,5,5,1,1,24,43,2,2,0,0
3187,UFC Fight Night: Holloway vs. Allen,3,Dustin Jacoby,0,40,72,1,5,0,0,109,24,52,16,44,4,4,4,4,21,48,3,4,0,0
3188,UFC Fight Night: Holloway vs. Allen,3,Azamat Murzakanov,0,16,32,0,3,0,0,0,16,32,11,27,3,3,2,2,15,31,1,1,0,0
3189,UFC Fight Night: Holloway vs. Allen,1,Tanner Boser,0,5,16,0,0,0,0,0,5,16,5,15,0,1,0,0,5,16,0,0,0,0
3190,UFC Fight Night: Holloway vs. Allen,1,Ion Cutelaba,0,30,40,1,1,0,0,17,30,40,27,36,2,3,1,1,14,24,0,0,16,16
3191,UFC Fight Night: Holloway vs. Allen,1,Pedro Munhoz,1,20,42,0,0,0,0,171,10,32,9,21,1,5,0,6,3,20,1,1,6,11
3192,UFC Fight Night: Holloway vs. Allen,1,Chris Gutierrez,0,16,25,0,0,0,0,6,14,23,5,12,2,2,7,9,13,21,1,1,0,1
3193,UFC Fight Night: Holloway vs. Allen,2,Pedro Munhoz,0,20,59,0,0,0,0,0,20,59,3,32,0,5,17,22,20,59,0,0,0,0
3194,UFC Fight Night: Holloway vs. Allen,2,Chris Gutierrez,0,24,47,0,0,0,0,0,24,47,9,20,3,5,12,22,24,47,0,0,0,0
